description,label,releasetime,title 
CFA协会日前发布题为《投资管理行业的未来》的报告。该报告指出了投资管理行业面临的内部及外部干扰因素，以及行业乃至社会所亟需的潜在变革，认为这些变革对于今后为投资者创造最大收益至关...,,2017-4-24 06:56,CFA协会：投资管理行业将面临变革
贝克·麦坚时律所最新发布的跨境并购指数报告显示，2017年第一季度，投资者公布了共计1238宗跨境并购交易，交易额达到3312亿美元，与2016年第四季度相比，交易数量减少23%，...,,2017-4-24 06:53,上季度欧盟跨区域并购大幅减少
【华尔街机构上调苹果股价预期】近期多家华尔街机构分析师纷纷上调苹果股价预期，理由是iPhone8可能带动销售的重新增长。分析师预计，iPhone8将引发一个“超级周期”。（中国证券...,中国,2017-4-24 06:52,华尔街机构上调苹果股价预期
美联储副主席费舍尔日前表示，第一季度美国经济增长疲软可能只是暂时的，美联储加息进程将按计划推进。,"美国,美联储",2017-4-24 06:48,美联储副主席：美经济放缓仅是暂时现象
4月18日，堪萨斯城联储主席乔治(EstherGeorge)在明斯基年会(MinskyConference)上表示支持美联储今年开始“缩表”计划，并且认为“缩表”进程应呈自动驾驶状...,美联储,2017-4-24 06:48,美联储“自动缩表” 欧元区短期安全国债稀缺
在美国西海岸的加利福尼亚州，铁路公司Caltrain运营的铁路线北接旧金山，南达圣何塞，每天有6.5万人在这条铁路线上通勤，其中不乏硅谷的码农们。,美国,2017-4-24 06:48,美国交通预算被砍13% 特朗普万亿基建承诺难兑现
昨天开始，法国总统大选第一轮投票正式举行。在四个势均力敌的候选人中，谁将笑到最后？法国大选的“黑天鹅”会如期飞出吗？选民中刮起这轮民粹风到底能走多远？,,2017-4-24 06:47,法国“黑天鹅”在起飞
本周，国际金融市场再次面临关键一周，法国大选首轮投票揭晓，美国要公布新的税改方案，欧洲、日本央行公布利率决议，美国科技巨头则纷纷公布财报。接踵而来的诸多国际财经大事，必将不断撩拨金...,"美国,税",2017-4-24 06:45,市场聚焦法国大选 欧洲各国央行严阵以待
早在2015年1月，央行官网公布《关于做好个人征信业务准备工作的通知》，要求包括芝麻信用管理有限公司、腾讯征信有限公司等8家机构做好个人征信业务的准备工作，准备时间为6个月。当时，...,,2017-4-24 06:45,个人征信牌照两年多未落地 8家机构没有一家合格
中国第一大税种增值税税率简化合并将踏出第一步。19日的国务院常务会议决定，今年7月1日起，将增值税税率由四档减至17%、11%和6%三档，取消13%这一档税率。,"税,中国",2017-4-24 06:42,增值税率简并迈出第一步 业内认为未来将低于17%
点击查看行情法国大选首轮结果逐步明朗，马克龙(Emmanuel Macron)与勒庞(Marine Le Pen)或进入最终对决。欧元跳升2%至2016年11月中旬以来高点。市场一...,,2017-4-24 06:30,法国大选结果逐渐明朗 欧元全线跳升
戒备、不安，昔日英国公投前资本市场的景象再度重现。法国总统选举投票于当地时间23日8时(北京时间14时)在法国本土全面展开，11名总统候选人参加角逐。鉴于选情胶着，投资者采取戒备状...,英国,2017-4-24 05:30,市场谨慎戒备法国大选 避险资产获资金流入
或许是经历了一些唇枪舌战，国际货币基金组织(IMF)的决策机构国际货币与金融委员会(IMFC)最终在第三十五次会议公报中删除了“抵制各种形式的保护主义”的措辞，与一个月前二十国集团...,,2017-4-24 05:29,IMF对世界经济“打折” 最后关头删掉保护主义措辞
本周将是数年来美国市场季报发布最为密集的一周，标普500指数成分股中的190家公司将在本周发布一季报，其中包括了谷歌、亚马逊、微软以及埃克斯美孚等巨头。业内人士预计，如此密集的发布...,美国,2017-4-24 04:56,华尔街本周迎来季报高峰
【民调显示马克龙和勒庞在法国总统选举首轮投票中领先】新华社快讯：据法国多家民调机构预测，马克龙和勒庞在法国总统选举首轮投票中领先。（新华社）,,2017-4-24 02:09,民调显示马克龙和勒庞在法国总统选举首轮投票中领先
【美国“逆全球化”立场软化 财长称本国经济政策利于全球商业平衡】美国财长姆努钦22日与国际货币基金组织(IMF)总裁拉加德会谈时表示，平衡的贸易有利于经济增长，将通过财税改革刺激美...,"美国,税",2017-4-24 00:26,美国“逆全球化”立场软化 财长称本国经济政策利于全球商业平衡
世界银行春季会议期间发布的最新一期《移民与发展简报》称，2016年发展中国家汇款流入连续第二年下降，这是30年来从未出现过的趋势。,中国,2017-4-24 00:17,发展中国家汇款流入连续两年下降
在近日召开的首届系统性风险国际研讨会上，东方金诚国际信用评估有限公司发布的《“一带一路”沿线国家主权信用分析报告》称，2016年“一带一路”50个国家主权信用等级呈现整体主权信用风...,,2017-4-24 00:17,报告称“一带一路”沿线国家主权信用风险差异性大
【全球石油最多的国家穷得只剩100亿美元！ 骚乱爆发华人商店遭殃】众所周知，中东地区盛产石油，使得沙特、阿联酋、阿曼这些国家往往给外界留下了土豪的形象。（每日经济新闻）,,2017-4-23 23:59,全球石油最多的国家穷得只剩100亿美元！ 骚乱爆发华人商店遭殃
第十一届中国期货分析师暨场外衍生品论坛于4月22日至23日在杭州召开。本届论坛以“大融合·大数据·大市场”为主题。证监会副主席方星海在讲话中谈了对国际形势的看法。他表示，当前我们正...,中国,2017-4-23 21:58,方星海：世界各国面临全球化和信息化冲击
当地时间23日上午8时，2017年法国总统选举第一轮投票在严密安保下开始。严峻的安全形势和充满不确定性的选情成为此次法国大选的主要特点。,,2017-4-23 19:07,法国大选首轮投票在严密安保中开始 选情仍不明朗
在巴黎地标香榭丽舍大道发生枪击案三天后，法国全国近4700万名选民23日迎来2017年法国总统选举首轮投票。近期频发的恐怖袭击和意外事件让法国人有些草木皆兵，法国当局在投票日当天加...,,2017-4-23 17:30,法国“最难预测”大选开始投票 军警出动保障安全
【周小川：关注全球失衡与国际金融架构之间的内在联系】4月20至21日，二十国集团(G20)财长和央行行长会议在美国华盛顿举行。会议主要讨论了...,美国,2017-4-23 04:30,周小川：关注全球失衡与国际金融架构之间的内在联系
【二十国集团财长和央行行长会议在华盛顿举行】二十国集团(G20)财长和央行行长会议20日至21日在美国华盛顿举行。会议主要讨论了当前全球经济形势和增长框架、国际金融架构及全球金融治...,美国,2017-4-23 06:00,二十国集团财长和央行行长会议在华盛顿举行
【金立群：全球多边开发银行应在基建投资方面通力协作】亚洲基础设施投资银行(简称亚投行)行长金立群22日在华盛顿表示，在基础设施建设投资方面，全球各多边开发银行间应通力协作。（中国新...,中国,2017-4-23 05:30,金立群：全球多边开发银行应在基建投资方面通力协作
【财经观察：希腊经济出现好转迹象】在希腊和债权人就第三轮救助协议进行最后阶段评估的关键时刻，希腊国家统计局21日公布的数字显示，该国2016年基本财政盈余占国内生产总值(GDP)的...,,2017-4-23 00:30,财经观察：希腊经济出现好转迹象
【多国专家杭州探讨“一带一路”：姿态开放频献妙计】22日，“一带一路”创新创业国际高峰论坛在浙江省杭州市举行，来自中国、英国、巴基斯坦、以色列、斯洛文尼亚、爱沙尼亚和柬埔寨等国家和...,"中国,英国",2017-4-22 23:59,多国专家杭州探讨“一带一路”：姿态开放频献妙计
【G20财长和央行行长会议在美国华盛顿举行】4月20-21日，二十国集团(G20)财长和央行行长会议在美国华盛顿举行。会议主要讨论了当前全球经济形势和增长框架、国际金融架构及全球金...,美国,2017-4-22 23:15,G20财长和央行行长会议在美国华盛顿举行
【刘延东与伊朗副总统萨塔里举行会谈】当地时间4月22日，国务院副总理刘延东在德黑兰与伊朗副总统萨塔里举行会谈。刘延东表示，在国际和地区形势发生复杂深刻变化的背景下，中伊关系始终保持...,,2017-4-22 22:30,刘延东与伊朗副总统萨塔里举行会谈
【英国首相梅：不排除上调个人税的可能】据报道，英国首相特雷莎·梅当地时间周六称，如果她赢得6月8日的选举，则不排除上调个人税的可能。（一财网）,"税,英国",2017-4-22 22:15,英国首相梅：不排除上调个人税的可能
英国楼市自去年以来经历了多重宏观政策影响，去年4月份起征收二套房印花税、6月份公投“脱欧”市场陷入不确定，以及随之而来英镑震荡下跌都导致英国地产价格“打折”。目前来看，英国房价整体...,"税,英国,脱欧,房价",2017-4-22 22:10,“脱欧”料打击伦敦地产价格
前一阵福耀玻璃董事长曹德旺有关中美税负的言论受到关注。中国企业投资美国到底有哪些利弊，从福耀在美国俄亥俄州工厂的投资可以探些端倪。,"美国,税,中国",2017-4-22 22:09,中国企业在美投资有哪些利弊
国家发改委财金司副司长陈洪宛21日在首届“亚洲信用评级机构CEO峰会暨系统性风险国际研讨会”上表示，随着亚洲各国经贸往来、资金融通的合作日益紧密，打破固有分化格局以及跨国信息不对称...,,2017-4-22 21:34,推进信用体系建设成深化亚洲区域合作重点方向
【七国铁路部门签署《关于深化中欧班列合作协议》】记者22日从中国铁路总公司获悉，中国、白俄罗斯、德国、哈萨克斯坦、蒙古、波兰、俄罗斯七国铁路部门日前签署《关于深化中欧班列合作协议》...,"中国,俄罗斯,德国",2017-4-22 19:21,七国铁路部门签署《关于深化中欧班列合作协议》
【美国将继续对中国铝箔产品进行“双反”调查】美国国际贸易委员会21日作出初步裁决，认为有迹象表明从中国进口的铝箔产品对美国国内相关产业造成损害。该委员会表示，美商务部将继续对此案展...,"美国,中国,进口",2017-4-22 16:23,美国将继续对中国铝箔产品进行“双反”调查
【朝鲜称正密切关注美国对朝动向】据朝中社21日报道，朝鲜外务省发言人当天发表谈话称，朝鲜正密切关注美国对朝“阴谋动向”。朝鲜军队已做好充分准备，美国若要与朝鲜对决，朝鲜将奉陪到底。...,美国,2017-4-22 15:21,朝鲜称正密切关注美国对朝动向
